instance,solver,time,val
300_120_3_60,BinP,79.09,0.00
300_120_3_60,3Idx,301.90,49.00
300_120_3_96,BinP,300.27,3.00
300_120_3_96,3Idx,300.70,126.00
300_120_3_66,BinP,74.24,0.00
300_120_3_66,3Idx,301.91,62.00
300_120_3_55,BinP,92.06,0.00
300_120_3_55,3Idx,303.56,95.00
300_120_3_45,BinP,83.99,0.00
300_120_3_45,3Idx,300.51,95.00
300_120_3_44,BinP,54.30,0.00
300_120_3_44,3Idx,138.97,0.00
300_120_3_53,BinP,96.10,0.00
300_120_3_53,3Idx,301.74,163.00
300_120_3_77,BinP,300.29,117.00
300_120_3_77,3Idx,300.88,1132.00
300_120_3_71,BinP,56.32,0.00
300_120_3_71,3Idx,166.58,0.00
300_120_3_71,ConstHeu,5.01,1301.00
300_120_3_32,BinP,46.63,0.00
300_120_3_32,3Idx,243.60,0.00
300_120_3_75,BinP,210.29,0.00
300_120_3_75,3Idx,300.29,1218.00
300_120_3_39,BinP,300.69,12.00
300_120_3_39,3Idx,300.72,396.00
300_120_3_64,BinP,300.26,21.00
300_120_3_64,3Idx,300.41,823.00
300_120_3_74,BinP,85.96,0.00
300_120_3_74,3Idx,300.44,55.00
300_120_3_37,BinP,202.90,0.00
300_120_3_37,3Idx,300.55,433.00
300_120_3_0,BinP,300.36,28.00
300_120_3_0,3Idx,300.64,1022.00
300_120_3_93,BinP,35.85,0.00
300_120_3_93,3Idx,56.83,0.00
300_120_3_93,ConstHeu,4.67,1362.00
300_120_3_12,BinP,89.37,0.00
300_120_3_12,3Idx,300.76,68.00
300_120_3_12,ConstHeu,5.03,1329.00
300_120_3_3,BinP,300.46,243.00
300_120_3_3,3Idx,300.53,1008.00
300_120_3_13,BinP,46.58,0.00
300_120_3_13,3Idx,150.56,0.00
300_120_3_13,ConstHeu,4.92,1245.00
300_120_3_81,BinP,300.52,118.00
300_120_3_81,3Idx,300.55,628.00
300_120_3_17,BinP,161.97,0.00
300_120_3_17,3Idx,122.57,0.00
300_120_3_34,BinP,83.18,0.00
300_120_3_34,3Idx,301.68,250.00
300_120_3_83,BinP,300.61,99.00
300_120_3_83,3Idx,300.71,613.00
300_120_3_2,BinP,28.59,0.00
300_120_3_2,3Idx,73.63,0.00
300_120_3_2,ConstHeu,7.53,1272.00
300_120_3_11,BinP,64.13,0.00
300_120_3_11,3Idx,171.88,0.00
300_120_3_8,BinP,87.20,0.00
300_120_3_8,3Idx,300.58,341.00
300_120_3_94,BinP,74.94,0.00
300_120_3_94,3Idx,302.03,264.00
300_120_3_73,BinP,56.73,0.00
300_120_3_73,3Idx,135.19,0.00
300_120_3_57,BinP,101.89,0.00
300_120_3_57,3Idx,260.73,0.00
300_120_3_57,ConstHeu,5.05,1350.00
300_120_3_15,BinP,84.47,0.00
300_120_3_15,3Idx,300.72,70.00
300_120_3_48,BinP,61.67,0.00
300_120_3_48,3Idx,300.44,25.00
300_120_3_59,BinP,101.01,0.00
300_120_3_59,3Idx,300.49,190.00
300_120_3_61,BinP,70.29,0.00
300_120_3_61,3Idx,301.12,93.00
300_120_3_61,ConstHeu,8.18,1362.00
300_120_3_58,BinP,300.46,38.00
300_120_3_58,3Idx,300.62,460.00
300_120_3_27,BinP,111.57,0.00
300_120_3_27,3Idx,300.48,963.00
300_120_3_38,BinP,62.39,0.00
300_120_3_38,3Idx,168.05,0.00
300_120_3_38,ConstHeu,5.05,1339.00
300_120_3_50,BinP,102.20,0.00
300_120_3_50,3Idx,300.46,1088.00
300_120_3_4,BinP,300.51,72.00
300_120_3_4,3Idx,300.55,316.00
300_120_3_87,BinP,300.35,2.00
300_120_3_87,3Idx,301.28,308.00
300_120_3_31,BinP,300.29,21.00
300_120_3_31,3Idx,301.46,137.00
300_120_3_97,BinP,65.38,0.00
300_120_3_97,3Idx,301.00,1038.00
300_120_3_20,BinP,300.41,64.00
300_120_3_20,3Idx,301.23,451.00
300_120_3_36,BinP,300.13,0.00
300_120_3_36,3Idx,300.87,405.00
300_120_3_54,BinP,68.75,0.00
300_120_3_54,3Idx,147.32,0.00
300_120_3_98,BinP,73.88,0.00
300_120_3_98,3Idx,301.28,65.00
300_120_3_47,BinP,300.51,161.00
300_120_3_47,3Idx,300.62,725.00
300_120_3_19,BinP,135.19,0.00
300_120_3_19,3Idx,301.51,281.00
300_120_3_90,BinP,69.91,0.00
300_120_3_90,3Idx,223.05,0.00
300_120_3_30,BinP,300.39,96.00
300_120_3_30,3Idx,300.34,677.00
300_120_3_23,BinP,62.38,0.00
300_120_3_23,3Idx,301.08,41.00
300_120_3_84,BinP,70.46,0.00
300_120_3_84,3Idx,302.04,30.00
300_120_3_84,ConstHeu,4.77,1352.00
300_120_3_40,BinP,300.29,125.00
300_120_3_40,3Idx,300.71,1261.00
300_120_3_41,BinP,300.60,52.00
300_120_3_41,3Idx,300.49,419.00
300_120_3_88,BinP,93.54,0.00
300_120_3_88,3Idx,301.26,188.00
300_120_3_70,BinP,125.62,0.00
300_120_3_70,3Idx,300.33,268.00
300_120_3_67,BinP,97.15,0.00
300_120_3_67,3Idx,300.88,388.00
300_120_3_91,BinP,300.22,452.00
300_120_3_91,3Idx,300.37,1147.00
300_120_3_51,BinP,78.54,0.00
300_120_3_51,3Idx,100.76,0.00
300_120_3_51,ConstHeu,4.95,1308.00
300_120_3_86,BinP,88.61,0.00
300_120_3_86,3Idx,300.66,22.00
300_120_3_82,BinP,61.42,0.00
300_120_3_82,3Idx,253.67,0.00
300_120_3_82,ConstHeu,4.82,1317.00
300_120_3_72,BinP,300.36,5.00
300_120_3_72,3Idx,300.44,450.00
300_120_3_52,BinP,237.98,0.00
300_120_3_52,3Idx,300.88,178.00
300_120_3_49,BinP,66.46,0.00
300_120_3_49,3Idx,152.04,0.00
300_120_3_65,BinP,86.09,0.00
300_120_3_65,3Idx,146.60,0.00
300_120_3_99,BinP,79.91,0.00
300_120_3_99,3Idx,300.27,60.00
300_120_3_25,BinP,300.33,77.00
300_120_3_25,3Idx,301.05,568.00
300_120_3_69,BinP,167.32,0.00
300_120_3_69,3Idx,300.39,1041.00
300_120_3_46,BinP,300.39,144.00
300_120_3_46,3Idx,300.87,1234.00
300_120_3_9,BinP,93.88,0.00
300_120_3_9,3Idx,301.04,97.00
300_120_3_9,ConstHeu,4.90,1338.00
300_120_3_68,BinP,210.23,0.00
300_120_3_68,3Idx,300.40,118.00
300_120_3_22,BinP,300.52,209.00
300_120_3_22,3Idx,300.38,526.00
300_120_3_79,BinP,70.81,0.00
300_120_3_79,3Idx,300.58,201.00
300_120_3_76,BinP,48.40,0.00
300_120_3_76,3Idx,104.52,0.00
